Durchführungsweg, Art der Rückdeckung,Tarif,Zuzahlung_zu_Beginn,Beitrag_40b,Beitrag_363,Finanzierungsart,AN_Beitrag,AG_Beitrag
Pensionskasse,keine,PK10,2000,2148,0,Mischfinanziert,1500,1500
Pensionskasse,keine,PK10,299,2148,0,Mischfinanziert,1500,299
Pensionskasse,keine,PK10,299,2148,0,Mischfinanziert,1500,599
Pensionskasse,keine,PK10,299,2148,0,Mischfinanziert,1500,600
Pensionskasse,keine,PK10,0,2149,0,AN-finanziert,0,0
Pensionskasse,keine,PK10,0,2149,0,Mischfinanziert,0,299
Pensionskasse,keine,PK10,0,2149,0,AG-finanziert,0,600
Pensionskasse,keine,PK10,0,2149,0,AG-finanziert,0,1500
Pensionskasse,keine,PK10,2000,2149,0,AG-finanziert,0,0
Pensionskasse,keine,PK10,2000,2149,0,Mischfinanziert,0,599
Pensionskasse,keine,PK10,2000,2149,0,AG-finanziert,0,600
Pensionskasse,keine,PK10,2000,2149,0,Mischfinanziert,0,1500
Pensionskasse,keine,PK10,299,2149,0,Mischfinanziert,0,0
Pensionskasse,keine,PK10,299,2149,0,AG-finanziert,0,299
Pensionskasse,keine,PK10,299,2149,0,AG-finanziert,0,599
Pensionskasse,keine,PK10,299,2149,0,AG-finanziert,0,1500
Pensionskasse,keine,PK10,0,2149,0,Mischfinanziert,299,0
Pensionskasse,keine,PK10,0,2149,0,Mischfinanziert,299,599
Pensionskasse,keine,PK10,0,2149,0,Mischfinanziert,299,600
Pensionskasse,keine,PK10,0,2149,0,Mischfinanziert,299,1500
Pensionskasse,keine,PK10,2000,2149,0,Mischfinanziert,299,299
Pensionskasse,keine,PK10,2000,2149,0,Mischfinanziert,299,599
Pensionskasse,keine,PK10,2000,2149,0,Mischfinanziert,299,600
Pensionskasse,keine,PK10,299,2149,0,AN-finanziert,299,0
Pensionskasse,keine,PK10,299,2149,0,Mischfinanziert,299,299
Pensionskasse,keine,PK10,299,2149,0,Mischfinanziert,299,1500
Pensionskasse,keine,PK10,0,2149,0,AN-finanziert,599,0
Pensionskasse,keine,PK10,0,2149,0,Mischfinanziert,599,599
Pensionskasse,keine,PK10,0,2149,0,Mischfinanziert,599,1500
Pensionskasse,keine,PK10,2000,2149,0,Mischfinanziert,599,299
Pensionskasse,keine,PK10,2000,2149,0,Mischfinanziert,599,599
Pensionskasse,keine,PK10,2000,2149,0,Mischfinanziert,599,600
Pensionskasse,keine,PK10,299,2149,0,Mischfinanziert,599,299
Pensionskasse,keine,PK10,299,2149,0,Mischfinanziert,599,600
Pensionskasse,keine,PK10,0,2149,0,Mischfinanziert,600,0
Pensionskasse,keine,PK10,0,2149,0,Mischfinanziert,600,599
Pensionskasse,keine,PK10,0,2149,0,Mischfinanziert,600,1500
Pensionskasse,keine,PK10,2000,2149,0,Mischfinanziert,600,299
Pensionskasse,keine,PK10,2000,2149,0,Mischfinanziert,600,599
Pensionskasse,keine,PK10,2000,2149,0,Mischfinanziert,600,600
Pensionskasse,keine,PK10,299,2149,0,Mischfinanziert,600,299
Pensionskasse,keine,PK10,299,2149,0,Mischfinanziert,600,599
Pensionskasse,keine,PK10,299,2149,0,Mischfinanziert,600,600
Pensionskasse,keine,PK10,299,2149,0,Mischfinanziert,600,1500
Pensionskasse,keine,PK10,0,2149,0,AN-finanziert,1500,0
Pensionskasse,keine,PK10,0,2149,0,Mischfinanziert,1500,299
Pensionskasse,keine,PK10,0,2149,0,Mischfinanziert,1500,600
Pensionskasse,keine,PK10,0,2149,0,Mischfinanziert,1500,1500
Pensionskasse,keine,PK10,2000,2149,0,Mischfinanziert,1500,0
Pensionskasse,keine,PK10,2000,2149,0,Mischfinanziert,1500,299
Pensionskasse,keine,PK10,2000,2149,0,Mischfinanziert,1500,599
Pensionskasse,keine,PK10,2000,2149,0,Mischfinanziert,1500,1500
Pensionskasse,keine,PK10,299,2149,0,AN-finanziert,1500,0
Pensionskasse,keine,PK10,299,2149,0,Mischfinanziert,1500,599
Pensionskasse,keine,PK10,299,2149,0,Mischfinanziert,1500,600
Pensionskasse,keine,PK10,299,2149,0,Mischfinanziert,1500,1500
Pensionskasse,keine,PK10,0,0,2068,AN-finanziert,0,0
Pensionskasse,keine,PK10,0,0,2068,AG-finanziert,0,599
Pensionskasse,keine,PK10,0,0,2068,AG-finanziert,0,600
Pensionskasse,keine,PK10,0,0,2068,AG-finanziert,0,1500
Pensionskasse,keine,PK10,2000,0,2068,AG-finanziert,0,299
Pensionskasse,keine,PK10,2000,0,2068,AG-finanziert,0,600
Pensionskasse,keine,PK10,299,0,2068,AG-finanziert,0,0
Pensionskasse,keine,PK10,299,0,2068,AG-finanziert,0,299
Pensionskasse,keine,PK10,299,0,2068,Mischfinanziert,0,599
Pensionskasse,keine,PK10,299,0,2068,Mischfinanziert,0,1500
Pensionskasse,keine,PK10,0,0,2068,Mischfinanziert,299,299
Pensionskasse,keine,PK10,0,0,2068,Mischfinanziert,299,599
Pensionskasse,keine,PK10,2000,0,2068,Mischfinanziert,299,299
Pensionskasse,keine,PK10,2000,0,2068,Mischfinanziert,299,599
Pensionskasse,keine,PK10,2000,0,2068,Mischfinanziert,299,600
Pensionskasse,keine,PK10,2000,0,2068,Mischfinanziert,299,1500
Pensionskasse,keine,PK10,299,0,2068,AN-finanziert,299,0
Pensionskasse,keine,PK10,299,0,2068,Mischfinanziert,299,600
Pensionskasse,keine,PK10,299,0,2068,Mischfinanziert,299,1500
Pensionskasse,keine,PK10,0,0,2068,AN-finanziert,599,0
Pensionskasse,keine,PK10,0,0,2068,Mischfinanziert,599,299
Pensionskasse,keine,PK10,0,0,2068,Mischfinanziert,599,599
Pensionskasse,keine,PK10,0,0,2068,Mischfinanziert,599,1500
Pensionskasse,keine,PK10,2000,0,2068,Mischfinanziert,599,0
Pensionskasse,keine,PK10,2000,0,2068,Mischfinanziert,599,599
Pensionskasse,keine,PK10,2000,0,2068,Mischfinanziert,599,600
Pensionskasse,keine,PK10,2000,0,2068,Mischfinanziert,599,1500
Pensionskasse,keine,PK10,299,0,2068,Mischfinanziert,599,299
Pensionskasse,keine,PK10,299,0,2068,Mischfinanziert,599,599
Pensionskasse,keine,PK10,299,0,2068,Mischfinanziert,599,600
Pensionskasse,keine,PK10,0,0,2068,AN-finanziert,600,0
Pensionskasse,keine,PK10,0,0,2068,Mischfinanziert,600,299
Pensionskasse,keine,PK10,0,0,2068,Mischfinanziert,600,600
Pensionskasse,keine,PK10,0,0,2068,Mischfinanziert,600,1500
Pensionskasse,keine,PK10,2000,0,2068,AN-finanziert,600,0
Pensionskasse,keine,PK10,2000,0,2068,Mischfinanziert,600,299
Pensionskasse,keine,PK10,2000,0,2068,Mischfinanziert,600,599
Pensionskasse,keine,PK10,2000,0,2068,Mischfinanziert,600,1500
Pensionskasse,keine,PK10,299,0,2068,Mischfinanziert,600,299
Pensionskasse,keine,PK10,299,0,2068,Mischfinanziert,600,599
Pensionskasse,keine,PK10,299,0,2068,Mischfinanziert,600,600
Pensionskasse,keine,PK10,0,0,2068,AN-finanziert,1500,0
Pensionskasse,keine,PK10,0,0,2068,Mischfinanziert,1500,299
Pensionskasse,keine,PK10,0,0,2068,Mischfinanziert,1500,600
Pensionskasse,keine,PK10,0,0,2068,Mischfinanziert,1500,1500
Pensionskasse,keine,PK10,2000,0,2068,Mischfinanziert,1500,0
Pensionskasse,keine,PK10,2000,0,2068,Mischfinanziert,1500,299
Pensionskasse,keine,PK10,2000,0,2068,Mischfinanziert,1500,599
Pensionskasse,keine,PK10,2000,0,2068,Mischfinanziert,1500,1500
Pensionskasse,keine,PK10,299,0,2068,Mischfinanziert,1500,299
Pensionskasse,keine,PK10,299,0,2068,Mischfinanziert,1500,599
Pensionskasse,keine,PK10,299,0,2068,Mischfinanziert,1500,600
Pensionskasse,keine,PK10,0,2148,2068,AG-finanziert,0,299
Pensionskasse,keine,PK10,0,2148,2068,AG-finanziert,0,600
Pensionskasse,keine,PK10,2000,2148,2068,AG-finanziert,0,0
Pensionskasse,keine,PK10,2000,2148,2068,AG-finanziert,0,599
Pensionskasse,keine,PK10,2000,2148,2068,Mischfinanziert,0,600
Pensionskasse,keine,PK10,2000,2148,2068,AG-finanziert,0,1500
Pensionskasse,keine,PK10,299,2148,2068,Mischfinanziert,0,0
Pensionskasse,keine,PK10,299,2148,2068,Mischfinanziert,0,299
Pensionskasse,keine,PK10,299,2148,2068,AG-finanziert,0,600
Pensionskasse,keine,PK10,299,2148,2068,AG-finanziert,0,1500
Pensionskasse,keine,PK10,0,2148,2068,AN-finanziert,299,0
Pensionskasse,keine,PK10,0,2148,2068,Mischfinanziert,299,599
Pensionskasse,keine,PK10,0,2148,2068,Mischfinanziert,299,600
Pensionskasse,keine,PK10,0,2148,2068,Mischfinanziert,299,1500
Pensionskasse,keine,PK10,2000,2148,2068,Mischfinanziert,299,299
Pensionskasse,keine,PK10,2000,2148,2068,Mischfinanziert,299,600
Pensionskasse,keine,PK10,299,2148,2068,Mischfinanziert,299,0
Pensionskasse,keine,PK10,299,2148,2068,Mischfinanziert,299,299
Pensionskasse,keine,PK10,299,2148,2068,Mischfinanziert,299,599
Pensionskasse,keine,PK10,299,2148,2068,Mischfinanziert,299,1500
Pensionskasse,keine,PK10,0,2148,2068,AN-finanziert,599,0
Pensionskasse,keine,PK10,0,2148,2068,Mischfinanziert,599,599
Pensionskasse,keine,PK10,0,2148,2068,Mischfinanziert,599,600
Pensionskasse,keine,PK10,0,2148,2068,Mischfinanziert,599,1500
Pensionskasse,keine,PK10,2000,2148,2068,Mischfinanziert,599,299
Pensionskasse,keine,PK10,2000,2148,2068,Mischfinanziert,599,599
Pensionskasse,keine,PK10,299,2148,2068,Mischfinanziert,599,0
Pensionskasse,keine,PK10,299,2148,2068,Mischfinanziert,599,600
Pensionskasse,keine,PK10,299,2148,2068,Mischfinanziert,599,1500
Pensionskasse,keine,PK10,0,2148,2068,AN-finanziert,600,0
Pensionskasse,keine,PK10,0,2148,2068,Mischfinanziert,600,599
Pensionskasse,keine,PK10,0,2148,2068,Mischfinanziert,600,1500
Pensionskasse,keine,PK10,2000,2148,2068,Mischfinanziert,600,299
Pensionskasse,keine,PK10,2000,2148,2068,Mischfinanziert,600,600
Pensionskasse,keine,PK10,299,2148,2068,Mischfinanziert,600,299
Pensionskasse,keine,PK10,299,2148,2068,Mischfinanziert,600,599
Pensionskasse,keine,PK10,299,2148,2068,Mischfinanziert,600,600
Pensionskasse,keine,PK10,299,2148,2068,Mischfinanziert,600,1500
Pensionskasse,keine,PK10,0,2148,2068,Mischfinanziert,1500,299
Pensionskasse,keine,PK10,0,2148,2068,Mischfinanziert,1500,599
Pensionskasse,keine,PK10,2000,2148,2068,AN-finanziert,1500,0
Pensionskasse,keine,PK10,2000,2148,2068,Mischfinanziert,1500,600
Pensionskasse,keine,PK10,2000,2148,2068,Mischfinanziert,1500,1500
Pensionskasse,keine,PK10,299,2148,2068,AN-finanziert,1500,0
Pensionskasse,keine,PK10,299,2148,2068,Mischfinanziert,1500,599
Pensionskasse,keine,PK10,299,2148,2068,Mischfinanziert,1500,1500
Pensionskasse,keine,PK10,0,2149,2068,AG-finanziert,0,0
Pensionskasse,keine,PK10,0,2149,2068,Mischfinanziert,0,299
Pensionskasse,keine,PK10,0,2149,2068,Mischfinanziert,0,599
Pensionskasse,keine,PK10,0,2149,2068,Mischfinanziert,0,1500
Pensionskasse,keine,PK10,2000,2149,2068,AN-finanziert,0,0
Pensionskasse,keine,PK10,2000,2149,2068,AG-finanziert,0,299
Pensionskasse,keine,PK10,2000,2149,2068,AG-finanziert,0,1500
Pensionskasse,keine,PK10,299,2149,2068,AG-finanziert,0,599
Pensionskasse,keine,PK10,299,2149,2068,Mischfinanziert,0,600
Pensionskasse,keine,PK10,0,2149,2068,AN-finanziert,299,0
Pensionskasse,keine,PK10,0,2149,2068,Mischfinanziert,299,299
Pensionskasse,keine,PK10,0,2149,2068,Mischfinanziert,299,600
Pensionskasse,keine,PK10,0,2149,2068,Mischfinanziert,299,1500
Pensionskasse,keine,PK10,2000,2149,2068,Mischfinanziert,299,0
Pensionskasse,keine,PK10,2000,2149,2068,Mischfinanziert,299,599
Pensionskasse,keine,PK10,2000,2149,2068,Mischfinanziert,299,1500
Pensionskasse,keine,PK10,299,2149,2068,Mischfinanziert,299,299
Pensionskasse,keine,PK10,299,2149,2068,Mischfinanziert,299,599
Pensionskasse,keine,PK10,299,2149,2068,Mischfinanziert,299,600
Pensionskasse,keine,PK10,0,2149,2068,Mischfinanziert,599,299
Pensionskasse,keine,PK10,0,2149,2068,Mischfinanziert,599,599
Pensionskasse,keine,PK10,0,2149,2068,Mischfinanziert,599,600
Pensionskasse,keine,PK10,2000,2149,2068,AN-finanziert,599,0
Pensionskasse,keine,PK10,2000,2149,2068,Mischfinanziert,599,299
Pensionskasse,keine,PK10,2000,2149,2068,Mischfinanziert,599,600
Pensionskasse,keine,PK10,2000,2149,2068,Mischfinanziert,599,1500
Pensionskasse,keine,PK10,299,2149,2068,AN-finanziert,599,0
Pensionskasse,keine,PK10,299,2149,2068,Mischfinanziert,599,299
Pensionskasse,keine,PK10,299,2149,2068,Mischfinanziert,599,599
Pensionskasse,keine,PK10,299,2149,2068,Mischfinanziert,599,1500
Pensionskasse,keine,PK10,0,2149,2068,Mischfinanziert,600,299
Pensionskasse,keine,PK10,0,2149,2068,Mischfinanziert,600,599
Pensionskasse,keine,PK10,0,2149,2068,Mischfinanziert,600,600
Pensionskasse,keine,PK10,2000,2149,2068,AN-finanziert,600,0
Pensionskasse,keine,PK10,2000,2149,2068,Mischfinanziert,600,599
Pensionskasse,keine,PK10,2000,2149,2068,Mischfinanziert,600,600
Pensionskasse,keine,PK10,2000,2149,2068,Mischfinanziert,600,1500
Pensionskasse,keine,PK10,299,2149,2068,AN-finanziert,600,0
Pensionskasse,keine,PK10,299,2149,2068,Mischfinanziert,600,1500
Pensionskasse,keine,PK10,0,2149,2068,Mischfinanziert,1500,0
Pensionskasse,keine,PK10,0,2149,2068,Mischfinanziert,1500,599
Pensionskasse,keine,PK10,0,2149,2068,Mischfinanziert,1500,600
Pensionskasse,keine,PK10,0,2149,2068,Mischfinanziert,1500,1500
Pensionskasse,keine,PK10,2000,2149,2068,Mischfinanziert,1500,299
Pensionskasse,keine,PK10,2000,2149,2068,Mischfinanziert,1500,599
Pensionskasse,keine,PK10,2000,2149,2068,Mischfinanziert,1500,600
Pensionskasse,keine,PK10,299,2149,2068,AN-finanziert,1500,0
Pensionskasse,keine,PK10,299,2149,2068,Mischfinanziert,1500,299
Pensionskasse,keine,PK10,299,2149,2068,Mischfinanziert,1500,600
Pensionskasse,keine,PK10,299,2149,2068,Mischfinanziert,1500,1500
Pensionskasse,keine,PK10,0,0,4068,Mischfinanziert,0,0
Pensionskasse,keine,PK10,0,0,4068,AG-finanziert,0,299
Pensionskasse,keine,PK10,0,0,4068,Mischfinanziert,0,600
Pensionskasse,keine,PK10,0,0,4068,AG-finanziert,0,1500
Pensionskasse,keine,PK10,2000,0,4068,Mischfinanziert,0,0
Pensionskasse,keine,PK10,2000,0,4068,Mischfinanziert,0,299
Pensionskasse,keine,PK10,2000,0,4068,Mischfinanziert,0,599
Pensionskasse,keine,PK10,2000,0,4068,Mischfinanziert,0,1500
Pensionskasse,keine,PK10,299,0,4068,Mischfinanziert,0,299
Pensionskasse,keine,PK10,299,0,4068,AG-finanziert,0,599
Pensionskasse,keine,PK10,299,0,4068,AG-finanziert,0,600
Pensionskasse,keine,PK10,0,0,4068,AN-finanziert,299,0
Pensionskasse,keine,PK10,0,0,4068,Mischfinanziert,299,299
Pensionskasse,keine,PK10,0,0,4068,Mischfinanziert,299,600
Pensionskasse,keine,PK10,0,0,4068,Mischfinanziert,299,1500
Pensionskasse,keine,PK10,2000,0,4068,AN-finanziert,299,0
Pensionskasse,keine,PK10,2000,0,4068,Mischfinanziert,299,599
Pensionskasse,keine,PK10,2000,0,4068,Mischfinanziert,299,600
Pensionskasse,keine,PK10,2000,0,4068,Mischfinanziert,299,1500
Pensionskasse,keine,PK10,299,0,4068,AN-finanziert,299,0
Pensionskasse,keine,PK10,299,0,4068,Mischfinanziert,299,299
Pensionskasse,keine,PK10,299,0,4068,Mischfinanziert,299,599
Pensionskasse,keine,PK10,299,0,4068,Mischfinanziert,299,1500
Pensionskasse,keine,PK10,0,0,4068,Mischfinanziert,599,599
Pensionskasse,keine,PK10,0,0,4068,Mischfinanziert,599,600
Pensionskasse,keine,PK10,2000,0,4068,Mischfinanziert,599,299
Pensionskasse,keine,PK10,2000,0,4068,Mischfinanziert,599,600
Pensionskasse,keine,PK10,299,0,4068,Mischfinanziert,599,0
Pensionskasse,keine,PK10,299,0,4068,Mischfinanziert,599,299
Pensionskasse,keine,PK10,299,0,4068,Mischfinanziert,599,1500
Pensionskasse,keine,PK10,0,0,4068,AN-finanziert,600,0
Pensionskasse,keine,PK10,0,0,4068,Mischfinanziert,600,599
Pensionskasse,keine,PK10,0,0,4068,Mischfinanziert,600,1500
Pensionskasse,keine,PK10,2000,0,4068,Mischfinanziert,600,299
Pensionskasse,keine,PK10,2000,0,4068,Mischfinanziert,600,599
Pensionskasse,keine,PK10,2000,0,4068,Mischfinanziert,600,600
Pensionskasse,keine,PK10,299,0,4068,AN-finanziert,600,0
Pensionskasse,keine,PK10,299,0,4068,Mischfinanziert,600,600
Pensionskasse,keine,PK10,299,0,4068,Mischfinanziert,600,1500
Pensionskasse,keine,PK10,0,0,4068,Mischfinanziert,1500,0
Pensionskasse,keine,PK10,0,0,4068,Mischfinanziert,1500,599
Pensionskasse,keine,PK10,0,0,4068,Mischfinanziert,1500,600
Pensionskasse,keine,PK10,0,0,4068,Mischfinanziert,1500,1500
Pensionskasse,keine,PK10,2000,0,4068,Mischfinanziert,1500,299
Pensionskasse,keine,PK10,2000,0,4068,Mischfinanziert,1500,599
Pensionskasse,keine,PK10,2000,0,4068,Mischfinanziert,1500,600
Pensionskasse,keine,PK10,299,0,4068,AN-finanziert,1500,0
Pensionskasse,keine,PK10,299,0,4068,Mischfinanziert,1500,299
Pensionskasse,keine,PK10,299,0,4068,Mischfinanziert,1500,1500
Pensionskasse,keine,PK10,0,2148,4068,AG-finanziert,0,0
Pensionskasse,keine,PK10,0,2148,4068,Mischfinanziert,0,299
Pensionskasse,keine,PK10,0,2148,4068,Mischfinanziert,0,599
Pensionskasse,keine,PK10,0,2148,4068,AG-finanziert,0,1500
Pensionskasse,keine,PK10,2000,2148,4068,AN-finanziert,0,0
Pensionskasse,keine,PK10,2000,2148,4068,AG-finanziert,0,299
Pensionskasse,keine,PK10,2000,2148,4068,Mischfinanziert,0,600
Pensionskasse,keine,PK10,2000,2148,4068,Mischfinanziert,0,1500
Pensionskasse,keine,PK10,299,2148,4068,AG-finanziert,0,0
Pensionskasse,keine,PK10,299,2148,4068,AG-finanziert,0,599
Pensionskasse,keine,PK10,299,2148,4068,AG-finanziert,0,1500
Pensionskasse,keine,PK10,0,2148,4068,AN-finanziert,299,0
Pensionskasse,keine,PK10,0,2148,4068,Mischfinanziert,299,299
Pensionskasse,keine,PK10,0,2148,4068,Mischfinanziert,299,600
Pensionskasse,keine,PK10,0,2148,4068,Mischfinanziert,299,1500
Pensionskasse,keine,PK10,2000,2148,4068,Mischfinanziert,299,0
Pensionskasse,keine,PK10,2000,2148,4068,Mischfinanziert,299,299
Pensionskasse,keine,PK10,2000,2148,4068,Mischfinanziert,299,599
Pensionskasse,keine,PK10,2000,2148,4068,Mischfinanziert,299,1500
Pensionskasse,keine,PK10,299,2148,4068,Mischfinanziert,299,299
Pensionskasse,keine,PK10,299,2148,4068,Mischfinanziert,299,599
Pensionskasse,keine,PK10,299,2148,4068,Mischfinanziert,299,600
Pensionskasse,keine,PK10,0,2148,4068,Mischfinanziert,599,0
Pensionskasse,keine,PK10,0,2148,4068,Mischfinanziert,599,299
Pensionskasse,keine,PK10,0,2148,4068,Mischfinanziert,599,600
Pensionskasse,keine,PK10,0,2148,4068,Mischfinanziert,599,1500
Pensionskasse,keine,PK10,2000,2148,4068,AN-finanziert,599,0
Pensionskasse,keine,PK10,2000,2148,4068,Mischfinanziert,599,599
Pensionskasse,keine,PK10,2000,2148,4068,Mischfinanziert,599,600
Pensionskasse,keine,PK10,2000,2148,4068,Mischfinanziert,599,1500
Pensionskasse,keine,PK10,299,2148,4068,Mischfinanziert,599,299
Pensionskasse,keine,PK10,299,2148,4068,Mischfinanziert,599,599
Pensionskasse,keine,PK10,299,2148,4068,Mischfinanziert,599,600
Pensionskasse,keine,PK10,0,2148,4068,Mischfinanziert,600,299
Pensionskasse,keine,PK10,0,2148,4068,Mischfinanziert,600,599
Pensionskasse,keine,PK10,0,2148,4068,Mischfinanziert,600,600
Pensionskasse,keine,PK10,2000,2148,4068,AN-finanziert,600,0
Pensionskasse,keine,PK10,2000,2148,4068,Mischfinanziert,600,599
Pensionskasse,keine,PK10,2000,2148,4068,Mischfinanziert,600,600
Pensionskasse,keine,PK10,2000,2148,4068,Mischfinanziert,600,1500
Pensionskasse,keine,PK10,299,2148,4068,AN-finanziert,600,0
Pensionskasse,keine,PK10,299,2148,4068,Mischfinanziert,600,299
Pensionskasse,keine,PK10,299,2148,4068,Mischfinanziert,600,1500
Pensionskasse,keine,PK10,0,2148,4068,AN-finanziert,1500,0
Pensionskasse,keine,PK10,0,2148,4068,Mischfinanziert,1500,599
Pensionskasse,keine,PK10,0,2148,4068,Mischfinanziert,1500,600
Pensionskasse,keine,PK10,0,2148,4068,Mischfinanziert,1500,1500
Pensionskasse,keine,PK10,2000,2148,4068,Mischfinanziert,1500,299
Pensionskasse,keine,PK10,2000,2148,4068,Mischfinanziert,1500,599
Pensionskasse,keine,PK10,2000,2148,4068,Mischfinanziert,1500,600
Pensionskasse,keine,PK10,299,2148,4068,AN-finanziert,1500,0
Pensionskasse,keine,PK10,299,2148,4068,Mischfinanziert,1500,299
Pensionskasse,keine,PK10,299,2148,4068,Mischfinanziert,1500,600
Pensionskasse,keine,PK10,299,2148,4068,Mischfinanziert,1500,1500
Pensionskasse,keine,PK10,0,2149,4068,AG-finanziert,0,599
Pensionskasse,keine,PK10,0,2149,4068,AG-finanziert,0,600
Pensionskasse,keine,PK10,2000,2149,4068,Mischfinanziert,0,299
Pensionskasse,keine,PK10,2000,2149,4068,AG-finanziert,0,599
Pensionskasse,keine,PK10,2000,2149,4068,AG-finanziert,0,600
Pensionskasse,keine,PK10,299,2149,4068,AN-finanziert,0,0
Pensionskasse,keine,PK10,299,2149,4068,AG-finanziert,0,299
Pensionskasse,keine,PK10,299,2149,4068,AG-finanziert,0,600
Pensionskasse,keine,PK10,299,2149,4068,Mischfinanziert,0,1500
Pensionskasse,keine,PK10,0,2149,4068,Mischfinanziert,299,299
Pensionskasse,keine,PK10,0,2149,4068,Mischfinanziert,299,599
Pensionskasse,keine,PK10,2000,2149,4068,AN-finanziert,299,0
Pensionskasse,keine,PK10,2000,2149,4068,Mischfinanziert,299,299
Pensionskasse,keine,PK10,2000,2149,4068,Mischfinanziert,299,600
Pensionskasse,keine,PK10,2000,2149,4068,Mischfinanziert,299,1500
Pensionskasse,keine,PK10,299,2149,4068,Mischfinanziert,299,0
Pensionskasse,keine,PK10,299,2149,4068,Mischfinanziert,299,599
Pensionskasse,keine,PK10,299,2149,4068,Mischfinanziert,299,600
Pensionskasse,keine,PK10,299,2149,4068,Mischfinanziert,299,1500
Pensionskasse,keine,PK10,0,2149,4068,AN-finanziert,599,0
Pensionskasse,keine,PK10,0,2149,4068,Mischfinanziert,599,299
Pensionskasse,keine,PK10,0,2149,4068,Mischfinanziert,599,600
Pensionskasse,keine,PK10,0,2149,4068,Mischfinanziert,599,1500
Pensionskasse,keine,PK10,2000,2149,4068,Mischfinanziert,599,0
Pensionskasse,keine,PK10,2000,2149,4068,Mischfinanziert,599,599
Pensionskasse,keine,PK10,2000,2149,4068,Mischfinanziert,599,1500
Pensionskasse,keine,PK10,299,2149,4068,AN-finanziert,599,0
Pensionskasse,keine,PK10,299,2149,4068,Mischfinanziert,599,599
Pensionskasse,keine,PK10,299,2149,4068,Mischfinanziert,599,600
Pensionskasse,keine,PK10,299,2149,4068,Mischfinanziert,599,1500
Pensionskasse,keine,PK10,0,2149,4068,AN-finanziert,600,0
Pensionskasse,keine,PK10,0,2149,4068,Mischfinanziert,600,299
Pensionskasse,keine,PK10,0,2149,4068,Mischfinanziert,600,600
Pensionskasse,keine,PK10,0,2149,4068,Mischfinanziert,600,1500
Pensionskasse,keine,PK10,2000,2149,4068,AN-finanziert,600,0
Pensionskasse,keine,PK10,2000,2149,4068,Mischfinanziert,600,299
Pensionskasse,keine,PK10,2000,2149,4068,Mischfinanziert,600,1500
Pensionskasse,keine,PK10,299,2149,4068,Mischfinanziert,600,299
Pensionskasse,keine,PK10,299,2149,4068,Mischfinanziert,600,599
Pensionskasse,keine,PK10,299,2149,4068,Mischfinanziert,600,600
Pensionskasse,keine,PK10,0,2149,4068,Mischfinanziert,1500,299
Pensionskasse,keine,PK10,0,2149,4068,Mischfinanziert,1500,599
Pensionskasse,keine,PK10,2000,2149,4068,AN-finanziert,1500,0
Pensionskasse,keine,PK10,2000,2149,4068,Mischfinanziert,1500,600
Pensionskasse,keine,PK10,2000,2149,4068,Mischfinanziert,1500,1500
Pensionskasse,keine,PK10,299,2149,4068,Mischfinanziert,1500,299
Pensionskasse,keine,PK10,299,2149,4068,Mischfinanziert,1500,599
Pensionskasse,keine,PK10,0,0,0,AN-finanziert,0,0
Pensionskasse,keine,PK10,299,0,0,AN-finanziert,299,0
Pensionskasse,keine,PK10,2000,0,0,AN-finanziert,599,0
Pensionskasse,keine,PK10,0,0,0,AN-finanziert,1500,0
Pensionskasse,keine,PK10,2000,2148,0,AN-finanziert,0,0
Pensionskasse,keine,PK10,299,2148,0,AN-finanziert,0,0
Pensionskasse,keine,PK10,0,2148,0,AN-finanziert,599,0
Pensionskasse,keine,PK10,299,2148,0,AN-finanziert,1500,0
Pensionskasse,keine,PK10,2000,2149,0,AN-finanziert,0,0
Pensionskasse,keine,PK10,299,2149,0,AN-finanziert,0,0
Pensionskasse,keine,PK10,0,2149,0,AN-finanziert,299,0
Pensionskasse,keine,PK10,2000,2149,0,AN-finanziert,299,0
Pensionskasse,keine,PK10,299,2149,0,AN-finanziert,599,0
Pensionskasse,keine,PK10,0,2149,0,AN-finanziert,600,0
Pensionskasse,keine,PK10,2000,2149,0,AN-finanziert,600,0
Pensionskasse,keine,PK10,2000,2149,0,AN-finanziert,1500,0
Pensionskasse,keine,PK10,2000,0,2068,AN-finanziert,0,0
Pensionskasse,keine,PK10,299,0,2068,AN-finanziert,0,0
Pensionskasse,keine,PK10,0,0,2068,AN-finanziert,299,0
Pensionskasse,keine,PK10,2000,0,2068,AN-finanziert,599,0
Pensionskasse,keine,PK10,299,0,2068,AN-finanziert,600,0
Pensionskasse,keine,PK10,2000,0,2068,AN-finanziert,1500,0
Pensionskasse,keine,PK10,2000,2148,2068,AN-finanziert,0,0
Pensionskasse,keine,PK10,299,2148,2068,AN-finanziert,0,0
Pensionskasse,keine,PK10,299,2148,2068,AN-finanziert,299,0
Pensionskasse,keine,PK10,299,2148,2068,AN-finanziert,599,0
Pensionskasse,keine,PK10,2000,2148,2068,AN-finanziert,600,0
Pensionskasse,keine,PK10,0,2148,2068,AN-finanziert,1500,0
Pensionskasse,keine,PK10,0,2149,2068,AN-finanziert,0,0
Pensionskasse,keine,PK10,299,2149,2068,AN-finanziert,0,0
Pensionskasse,keine,PK10,2000,2149,2068,AN-finanziert,299,0
Pensionskasse,keine,PK10,0,2149,2068,AN-finanziert,599,0
Pensionskasse,keine,PK10,0,2149,2068,AN-finanziert,1500,0
